"GEO_ID","id"
"S0501_C01_103M","Margin of Error!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined"
"S0501_C01_104E","Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!Below 100 percent of the poverty level"
"S0501_C01_104M","Margin of Error!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!Below 100 percent of the poverty level"
"S0501_C01_105E","Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!100 to 199 percent of the poverty level"
"S0501_C01_105M","Margin of Error!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!100 to 199 percent of the poverty level"
"S0501_C01_106E","Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!At or above 200 percent of the poverty level"
"S0501_C01_106M","Margin of Error!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!At or above 200 percent of the poverty level"
"S0501_C01_107E","Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families"
"S0501_C01_107M","Margin of Error!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families"
"S0501_C01_108E","Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 18 years"
"S0501_C01_108M","Margin of Error!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 18 years"
"S0501_C01_109E","Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 5 years only"
"S0501_C01_109M","Margin of Error!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 5 years only"
"S0501_C01_110E","Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family"
"S0501_C01_110M","Margin of Error!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family"
"S0501_C01_111E","Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 18 years"
"S0501_C01_111M","Margin of Error!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 18 years"
"S0501_C01_112E","Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 5 years only"
"S0501_C01_112M","Margin of Error!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 5 years only"
"S0501_C01_113E","Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no spouse present, family"
"S0501_C01_113M","Margin of Error!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no spouse present, family"
"S0501_C01_114E","Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no spouse present, family!!With related children of the householder under 18 years"
"S0501_C01_114M","Margin of Error!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no spouse present, family!!With related children of the householder under 18 years"
"S0501_C01_115E","Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no spouse present, family!!With related children of the householder under 5 years only"
"S0501_C01_115M","Margin of Error!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no spouse present, family!!With related children of the householder under 5 years only"
"S0501_C01_116E","Estimate!!Total!!Occupied housing units"
"S0501_C01_116M","Margin of Error!!Total!!Occupied housing units"
"S0501_C01_117E","Estimate!!Total!!Occupied housing units!!HOUSING TENURE!!Owner-occupied housing units"
"S0501_C01_117M","Margin of Error!!Total!!Occupied housing units!!HOUSING TENURE!!Owner-occupied housing units"
"S0501_C01_118E","Estimate!!Total!!Occupied housing units!!HOUSING TENURE!!Renter-occupied housing units"
"S0501_C01_118M","Margin of Error!!Total!!Occupied housing units!!HOUSING TENURE!!Renter-occupied housing units"
"S0501_C01_119E","Estimate!!Total!!Occupied housing units!!HOUSING TENURE!!Average household size of owner-occupied unit"
"S0501_C01_119M","Margin of Error!!Total!!Occupied housing units!!HOUSING TENURE!!Average household size of owner-occupied unit"
"S0501_C01_120E","Estimate!!Total!!Occupied housing units!!HOUSING TENURE!!Average household size of renter-occupied unit"
"S0501_C01_120M","Margin of Error!!Total!!Occupied housing units!!HOUSING TENURE!!Average household size of renter-occupied unit"
"S0501_C01_121E","Estimate!!Total!!Occupied housing units!!ROOMS!!1 room"
"S0501_C01_121M","Margin of Error!!Total!!Occupied housing units!!ROOMS!!1 room"
"S0501_C01_122E","Estimate!!Total!!Occupied housing units!!ROOMS!!2 or 3 rooms"
"S0501_C01_122M","Margin of Error!!Total!!Occupied housing units!!ROOMS!!2 or 3 rooms"
"S0501_C01_123E","Estimate!!Total!!Occupied housing units!!ROOMS!!4 or 5 rooms"
"S0501_C01_123M","Margin of Error!!Total!!Occupied housing units!!ROOMS!!4 or 5 rooms"
"S0501_C01_124E","Estimate!!Total!!Occupied housing units!!ROOMS!!6 or 7 rooms"
"S0501_C01_124M","Margin of Error!!Total!!Occupied housing units!!ROOMS!!6 or 7 rooms"
"S0501_C01_125E","Estimate!!Total!!Occupied housing units!!ROOMS!!8 or more rooms"
"S0501_C01_125M","Margin of Error!!Total!!Occupied housing units!!ROOMS!!8 or more rooms"
"S0501_C01_126E","Estimate!!Total!!Occupied housing units!!Median number of rooms"
"S0501_C01_126M","Margin of Error!!Total!!Occupied housing units!!Median number of rooms"
"S0501_C01_127E","Estimate!!Total!!Occupied housing units!!1.01 or more occupants per room"
"S0501_C01_127M","Margin of Error!!Total!!Occupied housing units!!1.01 or more occupants per room"
"S0501_C01_128E","Estimate!!Total!!Occupied housing units!!VEHICLES AVAILABLE!!None"
"S0501_C01_128M","Margin of Error!!Total!!Occupied housing units!!VEHICLES AVAILABLE!!None"
"S0501_C01_129E","Estimate!!Total!!Occupied housing units!!VEHICLES AVAILABLE!!1 or more"
"S0501_C01_129M","Margin of Error!!Total!!Occupied housing units!!VEHICLES AVAILABLE!!1 or more"
"S0501_C01_130E","Estimate!!Total!!Occupied housing units!!SELECTED CHARACTERISTICS!!No telephone service available"
"S0501_C01_130M","Margin of Error!!Total!!Occupied housing units!!SELECTED CHARACTERISTICS!!No telephone service available"
"S0501_C01_131E","Estimate!!Total!!Occupied housing units!!SELECTED CHARACTERISTICS!!Limited English Speaking Households"
"S0501_C01_131M","Margin of Error!!Total!!Occupied housing units!!SELECTED CHARACTERISTICS!!Limited English Speaking Households"
"S0501_C01_132E","Estimate!!Total!!Owner-occupied housing units"
"S0501_C01_132M","Margin of Error!!Total!!Owner-occupied housing units"
"S0501_C01_133E","Estimate!!Total!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0501_C01_133M","Margin of Error!!Total!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0501_C01_134E","Estimate!!Total!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0501_C01_134M","Margin of Error!!Total!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0501_C01_135E","Estimate!!Total!!Renter-occupied housing units"
"S0501_C01_135M","Margin of Error!!Total!!Renter-occupied housing units"
"S0501_C01_136E","Estimate!!Total!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0501_C01_136M","Margin of Error!!Total!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0501_C01_137E","Estimate!!Total!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0501_C01_137M","Margin of Error!!Total!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0501_C02_001E","Estimate!!Native!!Total population"
"S0501_C02_001M","Margin of Error!!Native!!Total population"
"S0501_C02_002E","Estimate!!Native!!Total population!!SEX AND AGE!!Male"
"S0501_C02_002M","Margin of Error!!Native!!Total population!!SEX AND AGE!!Male"
"S0501_C02_003E","Estimate!!Native!!Total population!!SEX AND AGE!!Female"
"S0501_C02_003M","Margin of Error!!Native!!Total population!!SEX AND AGE!!Female"
"S0501_C02_004E","Estimate!!Native!!Total population!!SEX AND AGE!!Under 5 years"
"S0501_C02_004M","Margin of Error!!Native!!Total population!!SEX AND AGE!!Under 5 years"
"S0501_C02_005E","Estimate!!Native!!Total population!!SEX AND AGE!!5 to 17 years"
"S0501_C02_005M","Margin of Error!!Native!!Total population!!SEX AND AGE!!5 to 17 years"
"S0501_C02_006E","Estimate!!Native!!Total population!!SEX AND AGE!!18 to 24 years"
"S0501_C02_006M","Margin of Error!!Native!!Total population!!SEX AND AGE!!18 to 24 years"
"S0501_C02_007E","Estimate!!Native!!Total population!!SEX AND AGE!!25 to 44 years"
"S0501_C02_007M","Margin of Error!!Native!!Total population!!SEX AND AGE!!25 to 44 years"
"S0501_C02_008E","Estimate!!Native!!Total population!!SEX AND AGE!!45 to 54 years"
"S0501_C02_008M","Margin of Error!!Native!!Total population!!SEX AND AGE!!45 to 54 years"
"S0501_C02_009E","Estimate!!Native!!Total population!!SEX AND AGE!!55 to 64 years"
"S0501_C02_009M","Margin of Error!!Native!!Total population!!SEX AND AGE!!55 to 64 years"
"S0501_C02_010E","Estimate!!Native!!Total population!!SEX AND AGE!!65 to 74 years"
"S0501_C02_010M","Margin of Error!!Native!!Total population!!SEX AND AGE!!65 to 74 years"
"S0501_C02_011E","Estimate!!Native!!Total population!!SEX AND AGE!!75 to 84 years"
"S0501_C02_011M","Margin of Error!!Native!!Total population!!SEX AND AGE!!75 to 84 years"
"S0501_C02_012E","Estimate!!Native!!Total population!!SEX AND AGE!!85 years and over"
"S0501_C02_012M","Margin of Error!!Native!!Total population!!SEX AND AGE!!85 years and over"
"S0501_C02_013E","Estimate!!Native!!Total population!!SEX AND AGE!!Median age (years)"
"S0501_C02_013M","Margin of Error!!Native!!Total population!!SEX AND AGE!!Median age (years)"
"S0501_C02_014E","Estimate!!Native!!Total population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race"
"S0501_C02_014M","Margin of Error!!Native!!Total population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race"
"S0501_C02_015E","Estimate!!Native!!Total population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White"
"S0501_C02_015M","Margin of Error!!Native!!Total population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White"
"S0501_C02_016E","Estimate!!Native!!Total population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American"
"S0501_C02_016M","Margin of Error!!Native!!Total population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American"
"S0501_C02_017E","Estimate!!Native!!Total population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native"
"S0501_C02_017M","Margin of Error!!Native!!Total population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native"
"S0501_C02_018E","Estimate!!Native!!Total population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian"
"S0501_C02_018M","Margin of Error!!Native!!Total population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian"
"S0501_C02_019E","Estimate!!Native!!Total population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander"
"S0501_C02_019M","Margin of Error!!Native!!Total population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander"
"S0501_C02_020E","Estimate!!Native!!Total population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race"
"S0501_C02_020M","Margin of Error!!Native!!Total population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race"
"S0501_C02_021E","Estimate!!Native!!Total population!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S0501_C02_021M","Margin of Error!!Native!!Total population!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S0501_C02_022E","Estimate!!Native!!Total population!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race)"
"S0501_C02_022M","Margin of Error!!Native!!Total population!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race)"
"S0501_C02_023E","Estimate!!Native!!Total population!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino"
"S0501_C02_023M","Margin of Error!!Native!!Total population!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino"
"S0501_C02_024E","Estimate!!Native!!Total population!!HOUSEHOLD TYPE!!In married-couple family"
"S0501_C02_024M","Margin of Error!!Native!!Total population!!HOUSEHOLD TYPE!!In married-couple family"
"S0501_C02_025E","Estimate!!Native!!Total population!!HOUSEHOLD TYPE!!In other households"
"S0501_C02_025M","Margin of Error!!Native!!Total population!!HOUSEHOLD TYPE!!In other households"
"S0501_C02_026E","Estimate!!Native!!Total population!!Average  household size"
"S0501_C02_026M","Margin of Error!!Native!!Total population!!Average  household size"
"S0501_C02_027E","Estimate!!Native!!Total population!!Average family size"
"S0501_C02_027M","Margin of Error!!Native!!Total population!!Average family size"
"S0501_C02_028E","Estimate!!Native!!MARITAL STATUS!!Population 15  years and over"
"S0501_C02_028M","Margin of Error!!Native!!MARITAL STATUS!!Population 15  years and over"
"S0501_C02_029E","Estimate!!Native!!MARITAL STATUS!!Population 15  years and over!!Never married"
"S0501_C02_029M","Margin of Error!!Native!!MARITAL STATUS!!Population 15  years and over!!Never married"
"S0501_C02_030E","Estimate!!Native!!MARITAL STATUS!!Population 15  years and over!!Now married, except separated"
"S0501_C02_030M","Margin of Error!!Native!!MARITAL STATUS!!Population 15  years and over!!Now married, except separated"
"S0501_C02_031E","Estimate!!Native!!MARITAL STATUS!!Population 15  years and over!!Divorced or separated"
"S0501_C02_031M","Margin of Error!!Native!!MARITAL STATUS!!Population 15  years and over!!Divorced or separated"
"S0501_C02_032E","Estimate!!Native!!MARITAL STATUS!!Population 15  years and over!!Widowed"
"S0501_C02_032M","Margin of Error!!Native!!MARITAL STATUS!!Population 15  years and over!!Widowed"
"S0501_C02_033E","Estimate!!Native!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school"
"S0501_C02_033M","Margin of Error!!Native!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school"
"S0501_C02_034E","Estimate!!Native!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool"
"S0501_C02_034M","Margin of Error!!Native!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool"
"S0501_C02_035E","Estimate!!Native!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades K-8)"
"S0501_C02_035M","Margin of Error!!Native!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades K-8)"
"S0501_C02_036E","Estimate!!Native!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12)"
"S0501_C02_036M","Margin of Error!!Native!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12)"
"S0501_C02_037E","Estimate!!Native!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school"
"S0501_C02_037M","Margin of Error!!Native!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school"
"S0501_C02_038E","Estimate!!Native!!EDUCATIONAL ATTAINMENT!!Population 25 years and over"
"S0501_C02_038M","Margin of Error!!Native!!EDUCATIONAL ATTAINMENT!!Population 25 years and over"
"S0501_C02_039E","Estimate!!Native!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate"
"S0501_C02_039M","Margin of Error!!Native!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate"
